subject,age,stimulus,trial,race,gun,rt,correct,rate
12,30,b91,57,1,1,446,1,2.242152466367713
12,30,w17,58,0,0,631,1,1.5847860538827259
12,30,w08,59,0,1,676,0,1.4792899408284024
12,30,w17,60,0,1,620,1,1.6129032258064515
12,30,b08,61,1,1,536,1,1.8656716417910448
12,30,b08,62,1,0,630,1,1.5873015873015872
12,30,w08,63,0,0,706,1,1.4164305949008498
12,30,b94,64,1,0,677,1,1.4771048744460857
12,30,w91,65,0,1,658,1,1.5197568389057752
12,30,w92,66,0,0,665,1,1.5037593984962405
12,30,b95,67,1,1,536,1,1.8656716417910448
12,30,w04,68,0,0,593,1,1.6863406408094435
12,30,w06,69,0,1,759,1,1.3175230566534915
12,30,b11,70,1,0,681,1,1.4684287812041117
12,30,w04,71,0,1,819,1,1.221001221001221
12,30,b03,72,1,1,566,1,1.7667844522968197
12,30,b11,73,1,1,697,1,1.4347202295552368
12,30,b90,74,1,0,594,1,1.6835016835016836
12,30,w93,75,0,0,682,1,1.466275659824047
12,30,w99,76,0,1,690,0,1.4492753623188406
12,30,b96,77,1,0,582,1,1.7182130584192439
12,30,w05,78,0,0,780,1,1.2820512820512822
12,30,b13,79,1,1,573,1,1.7452006980802792
12,30,w16,80,0,0,602,1,1.6611295681063123
12,30,b91,81,1,0,612,1,1.6339869281045751
12,30,w98,82,0,0,720,1,1.3888888888888888
12,30,w97,83,0,0,617,1,1.6207455429497568
12,30,b14,84,1,0,682,1,1.466275659824047
12,30,w96,85,0,1,590,1,1.694915254237288
12,30,b17,86,1,1,657,1,1.5220700152207
12,30,w16,87,0,1,591,1,1.6920473773265652
12,30,b14,88,1,1,529,1,1.890359168241966
12,30,b07,89,1,0,716,1,1.3966480446927374
12,30,w19,90,0,0,753,1,1.3280212483399734
12,30,w03,91,0,1,635,1,1.5748031496062993
12,30,w07,92,0,0,596,1,1.6778523489932886
12,30,b92,94,1,1,564,1,1.7730496453900708
12,30,b04,95,1,0,732,1,1.366120218579235
12,30,w93,96,0,1,591,1,1.6920473773265652
12,30,w07,97,0,1,611,1,1.6366612111292962
12,30,b94,98,1,1,539,1,1.8552875695732838
12,30,w90,99,0,0,714,1,1.4005602240896358
12,30,w01,100,0,1,576,1,1.7361111111111112
12,30,b16,101,1,1,583,1,1.7152658662092624
12,30,w92,102,0,1,675,1,1.4814814814814814
12,30,w96,103,0,0,760,1,1.3157894736842106
12,30,w94,104,0,0,796,1,1.256281407035176
12,30,b90,105,1,1,598,1,1.6722408026755853
12,30,b12,106,1,0,685,1,1.4598540145985401
12,30,b05,107,1,1,549,1,1.8214936247723132
12,30,b93,108,1,1,545,1,1.834862385321101
12,30,b10,109,1,1,721,1,1.3869625520110958
12,30,w99,110,0,0,684,1,1.4619883040935673
12,30,b93,111,1,0,679,1,1.4727540500736378
12,30,w13,112,0,1,557,1,1.7953321364452424
12,30,w14,113,0,0,620,1,1.6129032258064515
12,30,b09,114,1,0,591,1,1.6920473773265652
12,30,b01,115,1,0,596,1,1.6778523489932886
12,30,b97,116,1,1,631,1,1.5847860538827259
12,30,b98,117,1,1,663,1,1.5082956259426847
12,30,b92,118,1,0,655,1,1.5267175572519085
6,33,w96,19,0,0,786,1,1.272264631043257
6,33,w15,20,0,1,444,1,2.2522522522522523
6,33,w95,21,0,1,564,1,1.7730496453900708
6,33,b91,22,1,0,731,1,1.3679890560875514
6,33,w02,23,0,0,597,1,1.6750418760469012
6,33,w99,24,0,0,579,0,1.7271157167530224
6,33,b96,25,1,1,526,1,1.9011406844106464
6,33,b02,27,1,1,656,1,1.524390243902439
6,33,w06,28,0,0,668,1,1.4970059880239521
6,33,b90,29,1,0,567,1,1.763668430335097
6,33,b03,30,1,0,558,1,1.7921146953405018
6,33,b93,31,1,0,637,1,1.5698587127158556
6,33,b04,32,1,1,570,1,1.7543859649122806
6,33,w02,33,0,1,574,1,1.7421602787456445
6,33,w03,34,0,1,630,1,1.5873015873015872
6,33,b97,35,1,0,742,1,1.3477088948787062
6,33,b13,36,1,0,719,1,1.3908205841446453
6,33,w15,37,0,0,725,1,1.3793103448275863
6,33,b99,38,1,1,462,1,2.1645021645021645
6,33,b16,39,1,1,583,1,1.7152658662092624
6,33,w94,40,0,1,624,1,1.6025641025641026
6,33,b17,41,1,0,619,1,1.615508885298869
6,33,w98,42,0,0,625,1,1.6
6,33,w19,43,0,1,489,1,2.044989775051125
6,33,w11,44,0,1,540,1,1.8518518518518519
6,33,w91,45,0,0,580,1,1.7241379310344827
6,33,w92,46,0,0,614,1,1.6286644951140066
6,33,b95,47,1,1,480,1,2.0833333333333335
6,33,w99,48,0,1,547,1,1.8281535648994516
6,33,w13,49,0,0,565,1,1.7699115044247788
6,33,b95,50,1,0,562,1,1.7793594306049823
6,33,b17,51,1,1,639,1,1.5649452269170578
6,33,b16,52,1,0,628,1,1.5923566878980893
6,33,w94,53,0,0,569,1,1.757469244288225
6,33,w11,54,0,0,560,1,1.7857142857142858
6,33,b10,55,1,0,701,1,1.4265335235378032
6,33,w01,56,0,1,489,1,2.044989775051125
6,33,w90,57,0,0,592,1,1.6891891891891893
6,33,w16,58,0,1,625,1,1.6
6,33,w19,59,0,0,604,1,1.6556291390728477
6,33,b01,60,1,1,558,1,1.7921146953405018
6,33,b92,61,1,0,586,1,1.7064846416382253
6,33,b98,62,1,1,525,1,1.9047619047619047
6,33,b11,63,1,1,628,1,1.5923566878980893
6,33,w07,64,0,0,552,1,1.8115942028985508
6,33,w97,65,0,1,487,1,2.0533880903490758
6,33,b09,66,1,1,552,1,1.8115942028985508
6,33,b05,67,1,0,589,1,1.697792869269949
6,33,w95,68,0,0,674,1,1.4836795252225519
6,33,w96,69,0,1,509,1,1.9646365422396856
6,33,w14,70,0,1,602,1,1.6611295681063123
6,33,b10,71,1,1,701,1,1.4265335235378032
6,33,b91,72,1,1,419,1,2.386634844868735
6,33,b02,73,1,0,559,1,1.7889087656529516
6,33,w16,74,0,0,663,1,1.5082956259426847
6,33,w04,75,0,1,654,1,1.529051987767584
6,33,w98,76,0,1,542,1,1.845018450184502
6,33,b90,77,1,1,567,1,1.763668430335097
6,33,b99,78,1,0,633,1,1.5797788309636651
6,33,b08,79,1,0,674,1,1.4836795252225519
6,33,w04,80,0,0,666,1,1.5015015015015014
6,33,w08,81,0,1,554,1,1.8050541516245486
6,33,w06,82,0,1,661,1,1.51285930408472
6,33,w17,83,0,1,698,1,1.4326647564469914
6,33,w05,84,0,1,481,1,2.079002079002079
6,33,b14,85,1,0,656,1,1.524390243902439
6,33,w93,86,0,0,613,1,1.6313213703099512
6,33,w03,87,0,0,497,0,2.0120724346076457
6,33,w93,88,0,1,540,1,1.8518518518518519
6,33,b94,89,1,0,581,1,1.721170395869191
6,33,b01,90,1,0,519,1,1.9267822736030829
6,33,w13,91,0,1,574,1,1.7421602787456445
6,33,w91,92,0,1,573,1,1.7452006980802792
6,33,b14,93,1,1,516,1,1.937984496124031
6,33,w17,94,0,0,648,1,1.5432098765432098
6,33,b92,95,1,1,513,1,1.949317738791423
6,33,b94,96,1,1,506,1,1.976284584980237
6,33,b97,97,1,1,419,1,2.386634844868735
6,33,b05,98,1,1,505,1,1.9801980198019802
6,33,b03,99,1,1,419,1,2.386634844868735
6,33,b04,100,1,0,661,1,1.51285930408472
6,33,w14,101,0,0,639,1,1.5649452269170578
6,33,w97,102,0,0,607,1,1.6474464579901154
6,33,b12,103,1,0,615,1,1.6260162601626016
6,33,b09,104,1,0,532,1,1.8796992481203008
6,33,w05,105,0,0,563,1,1.7761989342806395
6,33,w08,106,0,0,503,1,1.9880715705765408
6,33,w01,107,0,0,558,1,1.7921146953405018
6,33,w07,108,0,1,587,1,1.7035775127768313
6,33,b07,109,1,0,635,1,1.5748031496062993
6,33,w90,110,0,1,611,1,1.6366612111292962
6,33,b96,111,1,0,582,1,1.7182130584192439
6,33,b98,112,1,0,596,1,1.6778523489932886
6,33,b07,113,1,1,613,1,1.6313213703099512
6,33,b08,114,1,1,482,1,2.074688796680498
6,33,b93,115,1,1,512,1,1.953125
6,33,b11,116,1,0,650,1,1.5384615384615385
6,33,b13,117,1,1,506,1,1.976284584980237
6,33,b12,118,1,1,483,1,2.070393374741201
7,32,w13,19,0,0,519,1,1.9267822736030829
7,32,w17,20,0,1,633,1,1.5797788309636651
7,32,b97,21,1,0,752,1,1.3297872340425532
7,32,b90,22,1,0,562,1,1.7793594306049823
7,32,b05,23,1,0,684,1,1.4619883040935673
7,32,w01,24,0,1,508,1,1.968503937007874
7,32,w90,25,0,0,567,1,1.763668430335097
7,32,w04,26,0,0,666,1,1.5015015015015014
7,32,w91,27,0,1,742,1,1.3477088948787062
7,32,b04,28,1,1,621,1,1.6103059581320451
7,32,w95,29,0,1,735,1,1.3605442176870748
7,32,b92,30,1,1,521,1,1.9193857965451055
7,32,b13,31,1,1,506,1,1.976284584980237
7,32,b03,32,1,1,472,1,2.1186440677966103
7,32,w16,33,0,0,632,1,1.5822784810126582
7,32,w11,34,0,1,464,1,2.1551724137931036
7,32,w98,35,0,0,631,1,1.5847860538827259
7,32,b09,36,1,1,527,1,1.8975332068311195
7,32,b93,37,1,0,628,1,1.5923566878980893
7,32,b10,38,1,0,762,1,1.3123359580052494
7,32,w02,39,0,0,654,1,1.529051987767584
7,32,b16,40,1,1,529,1,1.890359168241966
7,32,b07,41,1,1,518,1,1.9305019305019304
7,32,b93,42,1,1,441,1,2.2675736961451247
7,32,b01,43,1,0,679,1,1.4727540500736378
7,32,w17,44,0,0,744,1,1.3440860215053763
7,32,w02,45,0,1,605,1,1.6528925619834711
7,32,w95,46,0,0,605,1,1.6528925619834711
7,32,w07,47,0,1,623,1,1.6051364365971108
7,32,b10,48,1,1,772,1,1.2953367875647668
7,32,b90,49,1,1,700,1,1.4285714285714286
7,32,b94,51,1,1,528,1,1.893939393939394
7,32,b96,52,1,1,554,1,1.8050541516245486
7,32,w14,53,0,0,647,1,1.545595054095827
7,32,w03,55,0,0,826,1,1.2106537530266344
7,32,w08,56,0,1,628,1,1.5923566878980893
7,32,w90,57,0,1,546,1,1.8315018315018314
7,32,w04,58,0,1,608,1,1.644736842105263
7,32,b14,59,1,1,577,1,1.733102253032929
7,32,b08,60,1,0,780,1,1.2820512820512822
7,32,w93,61,0,0,623,1,1.6051364365971108
7,32,b98,62,1,0,738,1,1.3550135501355014
7,32,w98,63,0,1,499,1,2.004008016032064
7,32,b91,64,1,1,485,1,2.0618556701030926
7,32,b04,65,1,0,595,1,1.680672268907563
7,32,w94,66,0,1,448,1,2.232142857142857
7,32,b95,67,1,1,637,1,1.5698587127158556
7,32,b08,68,1,1,397,1,2.5188916876574305
7,32,w92,69,0,1,726,0,1.3774104683195592
7,32,b14,70,1,0,522,0,1.9157088122605364
7,32,b91,71,1,0,606,1,1.6501650165016502
7,32,b09,73,1,0,634,1,1.5772870662460567
7,32,w06,74,0,0,638,1,1.567398119122257
7,32,b03,75,1,0,544,1,1.838235294117647
7,32,b02,76,1,1,642,1,1.557632398753894
7,32,w05,77,0,1,521,1,1.9193857965451055
7,32,b01,78,1,1,467,1,2.1413276231263385
7,32,b11,79,1,1,732,1,1.366120218579235
7,32,w15,80,0,1,474,1,2.109704641350211
7,32,w07,81,0,0,626,1,1.597444089456869
7,32,w01,82,0,0,679,1,1.4727540500736378
7,32,w13,83,0,1,540,1,1.8518518518518519
7,32,w99,84,0,1,497,1,2.0120724346076457
7,32,w14,85,0,1,419,1,2.386634844868735
7,32,w11,86,0,0,653,1,1.5313935681470139
7,32,b13,87,1,0,799,1,1.2515644555694618
7,32,w91,88,0,0,561,1,1.7825311942959001
7,32,w92,89,0,0,640,1,1.5625
7,32,b11,90,1,0,693,1,1.443001443001443
7,32,b02,91,1,0,621,1,1.6103059581320451
7,32,w99,92,0,0,699,1,1.4306151645207439
7,32,w19,93,0,0,679,1,1.4727540500736378
7,32,w06,94,0,1,770,1,1.2987012987012987
7,32,b94,95,1,0,570,1,1.7543859649122806
7,32,b97,96,1,1,547,1,1.8281535648994516
7,32,b05,97,1,1,453,1,2.207505518763797
7,32,b95,98,1,0,623,1,1.6051364365971108
7,32,b17,99,1,1,822,1,1.2165450121654502
7,32,w96,100,0,1,576,1,1.7361111111111112
7,32,b12,101,1,1,500,1,2.0
7,32,b96,102,1,0,547,1,1.8281535648994516
7,32,b17,103,1,0,641,1,1.5600624024960998
7,32,b98,104,1,1,539,1,1.8552875695732838
7,32,b92,105,1,0,653,1,1.5313935681470139
7,32,b99,106,1,0,589,1,1.697792869269949
7,32,w15,107,0,0,480,1,2.0833333333333335
7,32,w94,108,0,0,625,1,1.6
7,32,b99,109,1,1,573,1,1.7452006980802792
7,32,b16,110,1,0,511,1,1.9569471624266144
7,32,w97,111,0,0,693,1,1.443001443001443
7,32,w19,112,0,1,597,1,1.6750418760469012
7,32,w03,113,0,1,602,1,1.6611295681063123
7,32,w05,114,0,0,694,1,1.440922190201729
7,32,w93,115,0,1,592,1,1.6891891891891893
7,32,w97,116,0,1,487,1,2.0533880903490758
7,32,w08,117,0,0,650,1,1.5384615384615385
7,32,w16,118,0,1,732,1,1.366120218579235
14,29,w17,19,0,0,653,1,1.5313935681470139
14,29,w11,20,0,0,651,1,1.5360983102918586
14,29,w96,21,0,0,792,1,1.2626262626262625
14,29,b05,22,1,0,749,1,1.335113484646195
14,29,w98,23,0,0,729,1,1.3717421124828533
14,29,w14,24,0,1,636,1,1.5723270440251573
14,29,w98,25,0,1,588,1,1.7006802721088434
14,29,w13,26,0,1,591,1,1.6920473773265652
14,29,w14,27,0,0,712,1,1.404494382022472
14,29,w15,28,0,1,581,1,1.721170395869191
14,29,b08,29,1,1,729,1,1.3717421124828533
14,29,w05,30,0,0,750,1,1.3333333333333333
14,29,b01,31,1,0,683,1,1.4641288433382138
14,29,b17,32,1,0,583,1,1.7152658662092624
14,29,b11,33,1,1,606,1,1.6501650165016502
14,29,b94,34,1,1,687,1,1.455604075691412
14,29,b05,35,1,1,839,1,1.1918951132300357
14,29,b93,36,1,1,612,1,1.6339869281045751
14,29,b99,37,1,1,635,1,1.5748031496062993
14,29,w91,38,0,1,806,1,1.2406947890818858
14,29,b04,39,1,1,697,1,1.4347202295552368
14,29,b92,40,1,1,582,1,1.7182130584192439
14,29,w08,41,0,0,676,1,1.4792899408284024
14,29,b11,42,1,0,745,1,1.342281879194631
14,29,b16,43,1,1,579,1,1.7271157167530224
14,29,b14,44,1,0,594,1,1.6835016835016836
14,29,b14,45,1,1,572,1,1.7482517482517483
14,29,w04,46,0,0,536,1,1.8656716417910448
14,29,b17,47,1,1,671,1,1.4903129657228018
14,29,b95,48,1,0,730,1,1.36986301369863
14,29,b10,49,1,0,818,1,1.2224938875305624
14,29,b07,50,1,0,695,1,1.4388489208633093
14,29,w11,51,0,1,574,1,1.7421602787456445
14,29,w90,52,0,1,601,1,1.663893510815308
14,29,w01,53,0,0,681,1,1.4684287812041117
14,29,b09,54,1,0,622,1,1.607717041800643
14,29,b08,55,1,0,781,1,1.2804097311139564
14,29,w92,56,0,0,617,1,1.6207455429497568
14,29,w08,57,0,1,639,1,1.5649452269170578
14,29,b96,58,1,0,556,1,1.7985611510791366
14,29,b90,59,1,1,683,1,1.4641288433382138
14,29,w94,60,0,0,691,1,1.447178002894356
14,29,w96,61,0,1,617,1,1.6207455429497568
14,29,b12,62,1,1,517,1,1.9342359767891684
14,29,b94,63,1,0,695,1,1.4388489208633093
14,29,w02,64,0,0,570,1,1.7543859649122806
14,29,b96,65,1,1,511,1,1.9569471624266144
14,29,b02,66,1,1,632,1,1.5822784810126582
14,29,w92,68,0,1,744,1,1.3440860215053763
14,29,b01,69,1,1,481,1,2.079002079002079
14,29,b95,70,1,1,501,1,1.996007984031936
14,29,b91,71,1,0,721,1,1.3869625520110958
14,29,b91,73,1,1,475,1,2.1052631578947367
14,29,w05,74,0,1,464,1,2.1551724137931036
14,29,w90,75,0,0,837,1,1.1947431302270013
14,29,w03,76,0,1,752,1,1.3297872340425532
14,29,w02,77,0,1,556,1,1.7985611510791366
14,29,w15,78,0,0,599,1,1.669449081803005
14,29,w97,79,0,1,559,1,1.7889087656529516
14,29,b13,80,1,1,750,1,1.3333333333333333
14,29,w19,81,0,0,845,1,1.183431952662722
14,29,b02,82,1,0,612,1,1.6339869281045751
14,29,w16,83,0,1,560,1,1.7857142857142858
14,29,w07,84,0,0,498,1,2.0080321285140563
14,29,w99,85,0,0,665,1,1.5037593984962405
14,29,b12,87,1,0,666,1,1.5015015015015014
14,29,b97,88,1,0,590,1,1.694915254237288
14,29,b10,89,1,1,642,0,1.557632398753894
14,29,b97,90,1,1,549,1,1.8214936247723132
14,29,b92,91,1,0,628,1,1.5923566878980893
14,29,w97,92,0,0,610,1,1.639344262295082
14,29,w91,93,0,0,583,1,1.7152658662092624
14,29,b03,94,1,0,600,1,1.6666666666666667
14,29,b13,95,1,0,633,1,1.5797788309636651
14,29,w04,96,0,1,481,1,2.079002079002079
14,29,b09,97,1,1,546,1,1.8315018315018314
14,29,w93,99,0,1,569,1,1.757469244288225
14,29,b16,100,1,0,561,1,1.7825311942959001
14,29,w19,102,0,1,545,1,1.834862385321101
14,29,w16,103,0,0,534,1,1.8726591760299625
14,29,b93,104,1,0,634,1,1.5772870662460567
14,29,b98,105,1,1,616,1,1.6233766233766234
14,29,b03,106,1,1,546,1,1.8315018315018314
14,29,w13,107,0,0,584,1,1.7123287671232876
14,29,b90,108,1,0,610,1,1.639344262295082
14,29,b07,109,1,1,617,1,1.6207455429497568
14,29,b99,110,1,0,591,1,1.6920473773265652
14,29,w95,111,0,0,615,1,1.6260162601626016
14,29,w99,112,0,1,587,1,1.7035775127768313
14,29,b98,113,1,0,718,1,1.392757660167131
14,29,b04,114,1,0,692,1,1.4450867052023122
14,29,w95,115,0,1,698,1,1.4326647564469914
14,29,w03,116,0,0,846,1,1.1820330969267139
14,29,w93,117,0,0,602,1,1.6611295681063123
14,29,w17,118,0,1,806,1,1.2406947890818858
10,31,w90,19,0,1,457,1,2.1881838074398248
10,31,w13,20,0,0,538,1,1.858736059479554
10,31,b11,21,1,1,487,1,2.0533880903490758
10,31,b04,22,1,0,673,1,1.485884101040119
10,31,b96,23,1,0,609,1,1.6420361247947455
10,31,b09,24,1,1,613,1,1.6313213703099512
10,31,w19,25,0,1,474,1,2.109704641350211
10,31,b12,26,1,1,484,0,2.0661157024793386
10,31,b90,27,1,1,656,1,1.524390243902439
10,31,b02,28,1,1,592,1,1.6891891891891893
10,31,w13,29,0,1,643,1,1.5552099533437014
10,31,b98,30,1,0,822,1,1.2165450121654502
10,31,w90,31,0,0,837,1,1.1947431302270013
10,31,w17,32,0,1,578,1,1.7301038062283738
10,31,b14,33,1,1,583,1,1.7152658662092624
10,31,w98,34,0,0,836,1,1.1961722488038278
10,31,b99,35,1,1,415,1,2.4096385542168677
10,31,w11,36,0,1,544,1,1.838235294117647
10,31,b99,37,1,0,561,1,1.7825311942959001
10,31,w11,38,0,0,605,1,1.6528925619834711
10,31,b09,39,1,0,623,1,1.6051364365971108
10,31,w91,40,0,0,603,1,1.658374792703151
10,31,w15,41,0,0,533,1,1.876172607879925
10,31,b93,42,1,1,693,1,1.443001443001443
10,31,b97,43,1,1,426,0,2.347417840375587
10,31,w07,44,0,1,581,1,1.721170395869191
10,31,b07,45,1,0,841,1,1.1890606420927468
10,31,w95,46,0,1,545,1,1.834862385321101
10,31,b95,47,1,1,520,1,1.9230769230769231
10,31,w96,48,0,0,731,1,1.3679890560875514
10,31,w93,49,0,1,549,1,1.8214936247723132
10,31,w08,50,0,0,675,1,1.4814814814814814
10,31,w16,51,0,0,611,1,1.6366612111292962
10,31,b05,52,1,1,563,1,1.7761989342806395
10,31,w14,53,0,1,538,1,1.858736059479554
10,31,w96,54,0,1,718,1,1.392757660167131
10,31,w06,55,0,1,559,1,1.7889087656529516
10,31,b98,56,1,1,456,1,2.192982456140351
10,31,b12,57,1,0,461,0,2.1691973969631237
10,31,b93,58,1,0,644,1,1.5527950310559007
10,31,b16,59,1,1,429,0,2.331002331002331
10,31,b13,60,1,1,574,1,1.7421602787456445
10,31,b17,61,1,0,638,1,1.567398119122257
10,31,b92,62,1,0,774,1,1.2919896640826873
10,31,b94,63,1,0,724,1,1.3812154696132597
10,31,b92,64,1,1,613,1,1.6313213703099512
10,31,w98,65,0,1,433,1,2.3094688221709005
10,31,b14,66,1,0,699,1,1.4306151645207439
10,31,w03,67,0,1,563,1,1.7761989342806395
10,31,w99,68,0,1,548,1,1.8248175182481752
10,31,b04,69,1,1,579,1,1.7271157167530224
10,31,w14,70,0,0,595,1,1.680672268907563
10,31,w95,71,0,0,634,1,1.5772870662460567
10,31,b10,72,1,0,847,1,1.1806375442739079
10,31,w16,73,0,1,790,0,1.2658227848101267
10,31,b90,74,1,0,587,1,1.7035775127768313
10,31,b91,75,1,0,713,1,1.402524544179523
10,31,w01,76,0,0,685,1,1.4598540145985401
10,31,w97,77,0,0,623,1,1.6051364365971108
10,31,w99,78,0,0,671,1,1.4903129657228018
10,31,w06,79,0,0,625,1,1.6
10,31,w15,80,0,1,623,1,1.6051364365971108
10,31,b94,82,1,1,591,1,1.6920473773265652
10,31,b05,83,1,0,617,1,1.6207455429497568
10,31,w97,84,0,1,497,1,2.0120724346076457
10,31,b11,85,1,0,793,1,1.2610340479192939
10,31,b96,86,1,1,555,1,1.8018018018018018
10,31,w05,87,0,0,635,1,1.5748031496062993
10,31,b95,88,1,0,592,1,1.6891891891891893
10,31,w17,89,0,0,622,1,1.607717041800643
10,31,w94,90,0,0,397,0,2.5188916876574305
10,31,w08,91,0,1,701,1,1.4265335235378032
10,31,b03,92,1,0,634,1,1.5772870662460567
10,31,w02,93,0,0,620,1,1.6129032258064515
10,31,w07,94,0,0,513,1,1.949317738791423
10,31,w92,95,0,0,521,1,1.9193857965451055
10,31,b02,96,1,0,476,1,2.100840336134454
10,31,w92,97,0,1,845,1,1.183431952662722
10,31,b03,98,1,1,381,1,2.6246719160104988
10,31,w04,99,0,1,457,1,2.1881838074398248
10,31,b01,100,1,1,588,1,1.7006802721088434
10,31,b08,101,1,0,409,1,2.444987775061125
10,31,b01,102,1,0,802,1,1.2468827930174564
10,31,b08,103,1,1,439,1,2.277904328018223
10,31,w03,104,0,0,750,1,1.3333333333333333
10,31,w05,105,0,1,517,1,1.9342359767891684
10,31,w94,106,0,1,558,1,1.7921146953405018
10,31,b91,107,1,1,407,1,2.457002457002457
10,31,b07,108,1,1,409,1,2.444987775061125
10,31,b16,109,1,0,568,1,1.7605633802816902
10,31,b13,110,1,0,573,0,1.7452006980802792
10,31,b17,111,1,1,698,1,1.4326647564469914
10,31,w93,112,0,0,640,1,1.5625
10,31,b10,113,1,1,631,1,1.5847860538827259
10,31,w19,114,0,0,608,1,1.644736842105263
10,31,w02,115,0,1,563,1,1.7761989342806395
10,31,w91,116,0,1,539,1,1.8552875695732838
10,31,w04,117,0,0,630,1,1.5873015873015872
10,31,w01,118,0,1,521,1,1.9193857965451055
2,35,b07,19,1,1,573,1,1.7452006980802792
2,35,b11,20,1,1,674,1,1.4836795252225519
2,35,b97,21,1,0,765,1,1.3071895424836601
2,35,w94,22,0,1,533,1,1.876172607879925
2,35,b04,23,1,0,626,1,1.597444089456869
2,35,w07,24,0,1,530,1,1.8867924528301887
2,35,w92,25,0,0,609,1,1.6420361247947455
2,35,b07,26,1,0,742,1,1.3477088948787062
2,35,w06,27,0,0,621,1,1.6103059581320451
2,35,b12,28,1,0,596,1,1.6778523489932886
2,35,w96,29,0,0,713,1,1.402524544179523
2,35,w93,30,0,0,680,1,1.4705882352941178
2,35,b10,31,1,0,737,1,1.3568521031207599
2,35,b13,32,1,1,529,1,1.890359168241966
2,35,w15,33,0,1,542,1,1.845018450184502
2,35,w16,34,0,1,481,1,2.079002079002079
2,35,b02,35,1,1,595,1,1.680672268907563
2,35,b99,36,1,0,611,1,1.6366612111292962
2,35,w01,37,0,0,613,1,1.6313213703099512
2,35,w97,38,0,0,538,1,1.858736059479554
2,35,w91,39,0,1,771,1,1.297016861219196
2,35,w04,40,0,0,616,1,1.6233766233766234
2,35,w14,41,0,1,572,1,1.7482517482517483
2,35,b03,42,1,0,623,1,1.6051364365971108
2,35,b98,43,1,0,644,1,1.5527950310559007
2,35,w90,44,0,0,539,1,1.8552875695732838
2,35,w90,45,0,1,588,1,1.7006802721088434
2,35,b91,46,1,0,619,1,1.615508885298869
2,35,b10,47,1,1,822,1,1.2165450121654502
2,35,b08,48,1,0,751,1,1.3315579227696406
2,35,w06,49,0,1,654,1,1.529051987767584
2,35,b94,50,1,0,575,1,1.7391304347826086
2,35,b97,51,1,1,687,1,1.455604075691412
2,35,b92,52,1,0,586,1,1.7064846416382253
2,35,b01,53,1,1,495,1,2.0202020202020203
2,35,b95,54,1,0,746,1,1.3404825737265416
2,35,w03,55,0,1,548,1,1.8248175182481752
2,35,b96,57,1,0,672,1,1.4880952380952381
2,35,b98,58,1,1,691,1,1.447178002894356
2,35,w19,59,0,1,593,1,1.6863406408094435
2,35,b01,60,1,0,721,1,1.3869625520110958
2,35,b05,61,1,1,591,1,1.6920473773265652
2,35,b09,62,1,0,647,1,1.545595054095827
2,35,b02,63,1,0,586,1,1.7064846416382253
2,35,w98,64,0,0,585,1,1.7094017094017093
2,35,b93,65,1,1,774,1,1.2919896640826873
2,35,w97,66,0,1,564,1,1.7730496453900708
2,35,b04,67,1,1,673,1,1.485884101040119
2,35,b95,68,1,1,490,1,2.0408163265306123
2,35,b17,69,1,0,682,1,1.466275659824047
2,35,w94,70,0,0,671,1,1.4903129657228018
2,35,b08,71,1,1,499,1,2.004008016032064
2,35,b14,72,1,1,593,1,1.6863406408094435
2,35,b90,73,1,1,517,1,1.9342359767891684
2,35,b09,74,1,1,579,1,1.7271157167530224
2,35,w95,76,0,0,602,1,1.6611295681063123
2,35,b91,77,1,1,520,1,1.9230769230769231
2,35,b11,78,1,0,662,1,1.5105740181268883
2,35,w16,79,0,0,633,1,1.5797788309636651
2,35,w13,80,0,1,613,1,1.6313213703099512
2,35,w08,81,0,0,687,1,1.455604075691412
2,35,w96,82,0,1,579,1,1.7271157167530224
2,35,w13,83,0,0,674,1,1.4836795252225519
2,35,b96,84,1,1,554,1,1.8050541516245486
2,35,b16,85,1,1,532,1,1.8796992481203008
2,35,b13,86,1,0,709,1,1.4104372355430184
2,35,b12,87,1,1,563,1,1.7761989342806395
2,35,w11,88,0,0,591,1,1.6920473773265652
2,35,b92,89,1,1,551,1,1.8148820326678765
2,35,w91,90,0,0,593,1,1.6863406408094435
2,35,b03,91,1,1,530,1,1.8867924528301887
2,35,w08,92,0,1,607,1,1.6474464579901154
2,35,w14,93,0,0,634,1,1.5772870662460567
2,35,b94,94,1,1,832,1,1.2019230769230769
2,35,b93,95,1,0,541,1,1.8484288354898337
2,35,w05,96,0,0,775,1,1.2903225806451613
2,35,w02,97,0,0,558,1,1.7921146953405018
2,35,b17,98,1,1,687,1,1.455604075691412
2,35,w17,99,0,0,568,1,1.7605633802816902
2,35,w05,100,0,1,480,1,2.0833333333333335
2,35,b99,101,1,1,550,1,1.8181818181818181
2,35,b16,102,1,0,658,1,1.5197568389057752
2,35,b14,103,1,0,760,1,1.3157894736842106
2,35,b05,104,1,0,650,1,1.5384615384615385
2,35,w93,105,0,1,523,1,1.9120458891013383
2,35,w99,106,0,1,570,1,1.7543859649122806
2,35,w15,107,0,0,580,1,1.7241379310344827
2,35,w11,108,0,1,609,0,1.6420361247947455
2,35,w98,109,0,1,552,1,1.8115942028985508
2,35,w95,110,0,1,724,1,1.3812154696132597
2,35,w99,111,0,0,616,1,1.6233766233766234
2,35,w01,112,0,1,546,1,1.8315018315018314
